,number,bestOf,title,live,releaseDate,guests,earwolfUrl,contentfulId
615,111.0,False,"Hi, How Are You?",False,2011-07-01,"[""David Guy Levy"", ""Harris Wittels"", ""Brett Gelman""]",https://www.earwolf.com/episode/hi-how-are-you/,4F240ykhWB98J2DiT9IS9H
616,110.0,False,Thumbs Yes!,False,2011-06-27,"[""Colin Hanks"", ""Myq Kaplan"", ""Paul Scheer""]",https://www.earwolf.com/episode/thumbs-yes/,6wbkEnmQEeJkXhmO3cR4Ke
617,109.0,False,The Andy Samberg Special,False,2011-06-20,"[""Adam Pally"", ""Andy Samberg""]",https://www.earwolf.com/episode/the-andy-samberg-special/,1xknSWbQjM7pDVWby17jOy
618,108.0,False,Pussy CPR,False,2011-06-13,"[""James Adomian"", ""Rob Corddry"", ""Erinn Hayes""]",https://www.earwolf.com/episode/pussy-cpr/,5MRb6I1R40JwbsBFwFF3hv
619,107.0,False,Maybe It's Maybelline,False,2011-06-06,"[""Nick Kroll"", ""John Mulaney""]",https://www.earwolf.com/episode/maybe-its-maybelline/,4tKekBTs7MgAfP5HdGJmTR
620,106.5,False,It's A Fucking Podcast: Pt. 2,False,2011-05-30,"[""Andy Richter"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/its-a-fucking-podcast-pt-2/,1F8zWHmngblbGTe9BQKwXH
621,106.0,False,It's a Fucking Podcast: Pt 1,False,2011-05-23,"[""Andy Richter"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/its-a-fucking-podcast-pt-1/,7lPpdnVNrMmfwzmAge1Yth
622,105.0,False,Comedy is Honey,False,2011-05-16,"[""Matt Walsh"", ""Scot Armstrong"", ""Jon Daly""]",https://www.earwolf.com/episode/comedy-is-honey/,4HzA59qQkIG8ievo4qIC9X
623,104.0,False,Shut Up Dracula!,False,2011-05-15,"[""Paul Feig"", ""Birthday Boys""]",https://www.earwolf.com/episode/shut-up-dracula/,5YNteuC70sdhkgqC4kITSp
624,103.0,False,These Times They Are A-Changin',False,2011-05-15,"[""Andy Daly"", ""James Adomian"", ""Nick Kroll"", ""Paul F. Tompkins"", ""Paul Scheer"", ""Reggie Watts"", ""Tig Notaro""]",https://www.earwolf.com/episode/these-times-they-are-a-changin/,3grHCw5w87jzoQxN6QgRuX
625,102.0,False,Behind the Music,False,2011-05-15,"[""Tim Heidecker"", ""Neil Hamburger""]",https://www.earwolf.com/episode/behind-the-music/,6wXmfWtb82z2wSljYzIK9y
626,101.0,False,Booked It!,False,2011-04-18,"[""Casey Wilson"", ""Joe Lo Truglio"", ""Matt Besser""]",https://www.earwolf.com/episode/booked-it/,1d9tNwD1B5l1T8y4gprEXY
627,100.0,False,The Big One-Oh-Oh,False,2011-04-11,"[""Matthew Sweet"", ""Susanna Hoffs"", ""Rob Huebel"", ""Thomas Lennon"", ""Doug Benson""]",https://www.earwolf.com/episode/the-big-one-oh-oh/,746O3O0bDKtaDKcTggDN0Q
628,99.0,False,Somethin' for Daddy!,False,2011-04-04,"[""Patton Oswalt"", ""Andy Daly""]",https://www.earwolf.com/episode/somethin-for-daddy/,5T7Rs0GFr3riAaDebPDqIH
629,98.0,False,A Worthy Uhhh,False,2011-03-28,"[""Adam Scott"", ""James Adomian""]",https://www.earwolf.com/episode/a-worthy-uhhh/,3DbbvTuDyz9ZBT69ib74vS
630,97.0,False,Can I Catch a Ride?,False,2011-03-21,"[""Jon Hamm"", ""Seth Morris""]",https://www.earwolf.com/episode/can-i-catch-a-ride/,7vB1aeQ66oMqXxVrmbqO4V
631,96.0,False,Live from SXSW!,False,2011-03-14,"[""Paul Reubens"", ""Dave Foley"", ""Thomas Lennon""]",https://www.earwolf.com/episode/live-from-sxsw/,7IVccyBAt731WfcoU6QSeU
632,95.0,False,Phishing for Compliments,False,2011-03-07,"[""Harris Wittels"", ""Natasha Leggero"", ""Matt Besser""]",https://www.earwolf.com/episode/phishing-for-compliments/,1kEGqnOWivazJ5SymjqL6J
633,94.0,False,Dip Didda Dip Dow!,False,2011-02-28,"[""Andy Daly"", ""Ben Schwartz""]",https://www.earwolf.com/episode/dip-didda-dip-dow/,7qArDvSuqqXimbWX2aGmHG
634,93.0,False,And The Oscar Goes To...,False,2011-02-21,"[""James Adomian"", ""Reggie Watts""]",https://www.earwolf.com/episode/and-the-oscar-goes-to/,7wU9YnCYxH5qjdAdiZv59Z
635,92.0,False,How's Your Boner?,False,2011-02-13,"[""Andy Richter"", ""Jessica St. Clair""]",https://www.earwolf.com/episode/hows-your-boner/,26ovqAYhFq9S5Bpok7cDlS
636,91.0,False,Garry Marshall Presents,False,2011-02-07,"[""Weird Al Yankovic"", ""Tom Scharpling"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/garry-marshall-presents/,dOOr09kermZTZLBsfH4jZ
637,90.0,False,Is This Sexual Harassment?,False,2011-01-30,"[""Michael Gladis"", ""Maria Thayer"", ""Brett Gelman""]",https://www.earwolf.com/episode/is-this-sexual-harassment/,2gZtqcw2A2PNdIZwYaqEw4
638,89.0,False,Great Big Hill of Hope,False,2011-01-23,"[""Nick Kroll"", ""Harris Wittels""]",https://www.earwolf.com/episode/great-big-hill-of-hope/,5WnGMM4TlUp07wXK9nIclh
639,88.0,False,Impression Off,False,2011-01-17,"[""Chris Hardwick"", ""Matt Braunger""]",https://www.earwolf.com/episode/impression-off/,2JtWjMzxAzEJEwMXWqouLA
640,87.0,False,Droppin' Wallets!,False,2011-01-10,"[""Chelsea Peretti"", ""Nick Thune""]",https://www.earwolf.com/episode/droppin-wallets/,32m0lKnsqgjl8MltM2jOVq
641,86.0,False,The New Year Attack of 2011,False,2011-01-02,"[""Patton Oswalt"", ""Rob Huebel""]",https://www.earwolf.com/episode/the-new-year-attack-of-2011/,1APen6dN5RwntXVDNtNHdD
642,2010.0,True,The Best of 2010,False,2010-12-26,"[""Andy Daly"", ""Brett Gelman"", ""James Adomian"", ""Jon Daly"", ""Nick Kroll"", ""Reggie Watts"", ""Seth Morris"", ""Thomas Lennon"", ""Tig Notaro""]",https://www.earwolf.com/episode/the-best-of-2010/,QWbbf1vKbUvIOqx9Tgrrw
643,85.0,False,That's One Way of Doing It,False,2010-12-20,"[""Colin Hanks"", ""Andy Daly"", ""Nick Kroll"", ""Brett Gelman"", ""Neil Campbell"", ""Paul F. Tompkins"", ""Seth Morris""]",https://www.earwolf.com/episode/thats-one-way-of-doing-it/,1JYj34ut3TWs2U2JV4xGMh
644,84.0,False,Impotent Teamsters Unite,False,2010-12-12,"[""Eddie Pepitone"", ""Harris Wittels"", ""Reggie Watts""]",https://www.earwolf.com/episode/impotent-teamsters-unite/,QRWMedg3GEUWwLXdd1Hvt
645,83.0,False,Family Matters,False,2010-12-05,"[""Michael Ian Black"", ""Seth Morris""]",https://www.earwolf.com/episode/family-matters/,1S7XukXivBGey5AVLa6uZm
646,82.0,False,Dammit That Was a Hot Jam,False,2010-11-27,"[""Kevin Nealon"", ""Sarah Silverman"", ""Tig Notaro"", ""Jon Daly"", ""Jerry Minor"", ""Miles Archer""]",https://www.earwolf.com/episode/dammit-that-was-a-hot-jam/,4LOOfP1PFYLnRmUpEHx3Pa
647,81.0,False,Todd Barry Vs. Borders,False,2010-11-23,"[""Todd Barry"", ""Neil Campbell"", ""Paul Rust""]",https://www.earwolf.com/episode/todd-barry-vs-borders/,7HULgYphP77jsKFCtgdhRB
648,80.0,False,Enigma Force Five Reunion,False,2010-11-15,"[""Adam Scott"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/enigma-force-five-reunion/,7tEFAZ7HQfyxt4z4enNIfZ
649,79.0,False,Who'd Fuck Tom Brady?,False,2010-11-09,"[""Eugene Mirman"", ""Jackie Clarke"", ""Mookie Blaiklock""]",https://www.earwolf.com/episode/whod-fuck-tom-brady/,7gygjzyosHUXh8d7U9P8Sl
650,78.0,False,Poundin' Puss in Heaven,False,2010-10-31,"[""Doug Benson"", ""John Gemberling""]",https://www.earwolf.com/episode/poundin-puss-in-heaven/,4rskmAnoTmVrCMbkPhxMvK
651,77.0,False,Crappy Howl-o-ween!,False,2010-10-26,"[""Allan McLeod"", ""Brett Gelman"", ""Jerry Minor"", ""Jon Daly"", ""Miles Archer"", ""Nick Wiger""]",https://www.earwolf.com/episode/crappy-howl-o-ween/,EpVb1MUjE2Hsob5vcghc1
652,76.5,False,Don't Cry Rolling Skate Train,False,2010-10-19,"[""Zach Galifianakis"", ""Paul F. Tompkins"", ""Dillon Campbell""]",https://www.earwolf.com/episode/dont-cry-rolling-skate-train/,7E9XGPGg3SgaKbWJbJXN9B
653,76.0,False,"Can He Sing, Jeremy Piven?",False,2010-10-13,"[""Zach Galifianakis"", ""Paul F. Tompkins"", ""Dillon Campbell""]",https://www.earwolf.com/episode/can-he-sing-jeremy-piven/,3HvFrD44IDFOiocm8Z3wdr
654,75.0,False,The Farting Fuck Faces,False,2010-10-12,"[""Mike Birbiglia"", ""Henry Phillips"", ""Matt Besser""]",https://www.earwolf.com/episode/the-farting-fuck-faces/,1I6qdZGVRS9528J9afxu8z
655,74.0,False,Introducing Rocky!,False,2010-10-06,"[""Andy Daly"", ""Jason Mantzoukas""]",https://www.earwolf.com/episode/introducing-rocky/,1vzNFCsAQ9f0qyvlRM28kt
656,73.0,False,Featuring Betty White!,False,2010-09-29,"[""Nick Swardson"", ""Jon Daly""]",https://www.earwolf.com/episode/featuring-betty-white/,RTRMeGf8vi1aRR2Rcj6RC
657,72.0,False,History in the Making,False,2010-09-22,"[""Andy Dick"", ""Janeane Garofalo"", ""James Adomian""]",https://www.earwolf.com/episode/history-in-the-making/,4h31eyq8zGMcD5sn7Ejwyv
658,71.0,False,Comedy Death Scott,False,2010-09-15,"[""Nick Kroll"", ""Paul Scheer""]",https://www.earwolf.com/episode/comedy-death-scott/,3LsFsE80YYCSmy3thd3iyU
659,70.0,False,Rock 'n Roll Dreams,False,2010-09-08,"[""Aimee Mann"", ""Jon Wurster"", ""Paul F. Tompkins"", ""Ted Leo""]",https://www.earwolf.com/episode/rock-n-roll-dreams/,nosFzBHrVO2qFU4uNsin8
660,69.0,False,I Am Not Food,False,2010-09-01,"[""Kumail Nanjiani"", ""Loch and Key"", ""Thomas Lennon""]",https://www.earwolf.com/episode/i-am-not-food/,6pzn4NhOPFc4pYyYHiLHeq
661,68.0,False,Live from LA it's Comedy Bang Bang!,False,2010-08-26,"[""Fred Armisen"", ""Howard Kremer"", ""Trainwreck""]",https://www.earwolf.com/episode/live-from-la-its-comedy-bang-bang/,79g8fF90U163WS8YkAbubN
662,67.0,False,What Happens In Vegas,False,2010-08-19,"[""Rob Corddry"", ""Lake Bell"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/what-happens-in-vegas/,2fRmtsRRbO4ZMz6eH0nVIp
663,66.5,False,Cool Whip Play Challenge,False,2010-08-16,"[""Bob Odenkirk"", ""Brett Gelman""]",https://www.earwolf.com/episode/cool-whip-play-challenge/,28XgdD476l4K212WSNsCmY
664,66.0,False,Where Do Babies Come From?,False,2010-08-12,"[""Bob Odenkirk""]",https://www.earwolf.com/episode/where-do-babies-come-from/,5lVMqbFn6pCbDyWJqpPGe3
665,65.0,False,Welcome to Earwolf!,False,2010-08-05,"[""Jason Sklar"", ""Randy Sklar"", ""Seth Morris""]",https://www.earwolf.com/episode/welcome-to-earwolf/,4488KnRD8IE7ssI79Q25qD
666,64.0,False,Harrison Ford Approved,False,2010-07-30,"[""Sarah Silverman"", ""Mary Lynn Rajskub"", ""James Adomian""]",https://www.earwolf.com/episode/harrison-ford-approved/,5iheRGk3PTEvQ2EY04369m
667,63.0,False,Harry's World: Mad Men,False,2010-07-23,"[""Jon Hamm"", ""Rich Sommer"", ""David Koechner""]",https://www.earwolf.com/episode/harrys-world-mad-men/,5ntLXuEJLD5y9SQgZmfLo5
668,62.0,False,Serious or Sarcastic?,False,2010-07-16,"[""Andy Richter"", ""Paul F. Tompkins"", ""Don't Stop Or We'll Die"", ""Matt Besser""]",https://www.earwolf.com/episode/serious-or-sarcastic/,5hClqTo6sCQ8dSGTch8A8w
669,61.0,False,Palin 2012,False,2010-07-09,"[""Jimmy Pardo"", ""Rory Scovel""]",https://www.earwolf.com/episode/palin-2012/,32pblxldaIsOO5EQbGKoFb
670,60.0,False,Now Hiring Interns!,False,2010-07-03,"[""Donald Glover"", ""Brendon Walsh"", ""Jessica St. Clair""]",https://www.earwolf.com/episode/now-hiring-interns/,q0oJF5x0Z10r35TIPRZec
671,59.0,False,Free Subarus for Moms!,False,2010-06-25,"[""Andy Daly"", ""Paul F. Tompkins"", ""Todd Glass""]",https://www.earwolf.com/episode/free-subarus-for-moms/,4aBSIqCFIUE2OhnoBUAdAf
672,58.0,False,I Want It That Way,False,2010-06-19,"[""Rob Huebel"", ""Steel Panther""]",https://www.earwolf.com/episode/i-want-it-that-way/,2AOWW0GsdYeUtKz0OP5vEO
673,57.0,False,"A Buttery, Juicy Episode",False,2010-06-11,"[""Brian Posehn"", ""James Adomian""]",https://www.earwolf.com/episode/a-buttery-juicy-episode/,4IgHAntH3Z8bIOt1E37xKU
674,56.0,False,Is Dave Foley Here?,False,2010-06-04,"[""David Anthony Higgins"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/is-dave-foley-here/,1FvgxIMKB4v9ERVTxbG45Q
675,55.0,False,Go Rent Delgo!,False,2010-05-28,"[""Natasha Leggero"", ""Jason Mantzoukas"", ""Seth Morris""]",https://www.earwolf.com/episode/go-rent-delgo/,3dYMRkbsEM4bKuKle2IETE
676,54.0,False,The Wacky Ding Dongs,False,2010-05-21,"[""Marc Maron"", ""Birthday Boys""]",https://www.earwolf.com/episode/the-wacky-ding-dongs/,72SXARF45pTQKoi3Yh0dg
677,53.0,False,A Cover of a Parody,False,2010-05-14,"[""Weird Al Yankovic"", ""Garfunkel & Oates""]",https://www.earwolf.com/episode/a-cover-of-a-parody/,2Cw9N6BunCDXrF14BZwFif
678,51.5,False,The Party's Still Raging,False,2010-04-30,"[""Rich Fulcher"", ""Thomas Lennon"", ""Nick Kroll"", ""Tig Notaro"", ""James Adomian"", ""Seth Morris"", ""Jerry Minor""]",https://www.earwolf.com/episode/the-partys-still-raging/,7J6TChh0d3ozs4Ij4CnHtU
679,51.0,False,One Year Anniversary Party,False,2010-04-30,"[""Tig Notaro"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/one-year-anniversary-party/,45U1ZBm5Y8xV25D6xb9oFq
680,50.0,False,A Thrilling Hour or So,False,2010-04-23,"[""Paul Gilmartin"", ""Mookie Blaiklock""]",https://www.earwolf.com/episode/a-thrilling-hour-or-so/,4YUpd9OTzvsDL8irn51MOt
681,49.0,False,Family Counseling,False,2010-04-16,"[""Adam Scott"", ""Matt Walsh"", ""June Diane Raphael"", ""Chris Fairbanks"", ""James Pumphrey""]",https://www.earwolf.com/episode/family-counseling/,12kQLF5bZ52pOzHgGk5Jev
682,48.0,False,In the Thicke of the Night,False,2010-04-09,"[""Paul Scheer"", ""Jason Sklar"", ""Randy Sklar""]",https://www.earwolf.com/episode/in-the-thicke-of-the-night/,3a16PBkdcCt8xu0iZ9RQXz
683,47.0,False,Happy Chap,False,2010-04-02,"[""Greg Proops"", ""Jon Daly""]",https://www.earwolf.com/episode/happy-chap/,6IOKSsKi7hqXpt56ZO0g8d
684,46.0,False,Curb Your Suicide Attempts,False,2010-03-26,"[""Ben Stiller"", ""Jeff Garlin"", ""Andy Daly"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/curb-your-suicide-attempts/,7E1lLFUQqvPfRBxndIAw4i
685,45.0,False,Cyberthug Take Over Pt Three,False,2010-03-19,"[""Craig Robinson"", ""Brandon Johnson"", ""Dave Sitek"", ""James Adomian"", ""Jerry Minor""]",https://www.earwolf.com/episode/cyberthug-take-over-pt-three/,2mCSDAKsGIOoyeDae4iNFW
686,44.0,False,We Got a Caller on the Line,False,2010-03-12,"[""Jason Woliner"", ""Nick Kroll"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/we-got-a-caller-on-the-line/,28YeETejmlI6RFQXfKQW8t
687,43.0,False,Good One!,False,2010-03-05,"[""Casey Wilson"", ""Rory Scovel"", ""Tig Notaro""]",https://www.earwolf.com/episode/good-one/,6sJF6md6xahARP9VOn0C42
688,42.0,False,Winter Olympic Fever: Deux!,False,2010-02-26,"[""Matt Walsh"", ""Nick Thune"", ""Danielle Schneider"", ""Ian Roberts"", ""James Pumphrey""]",https://www.earwolf.com/episode/winter-olympic-fever-deux/,2ZIu3OHILgggZMcy9QS6HQ
689,41.0,False,Winter Olympic Fever,False,2010-02-19,"[""Aimee Mann"", ""Drew Droege"", ""Kumail Nanjiani""]",https://www.earwolf.com/episode/winter-olympic-fever/,4ILeWrbpQ7pgRbjJupwba6
690,40.0,False,Happy Valentines Day,False,2010-02-12,"[""Doug Benson"", ""Harris Wittels"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/happy-valentines-day/,7aMw6UH8YEJutWpQMXoOQb
691,39.0,False,The Premiere of Bob Ducca,False,2010-02-05,"[""Seth Morris"", ""Brendon Walsh"", ""Garfunkel & Oates""]",https://www.earwolf.com/episode/the-premiere-of-bob-ducca/,5pWiuRLt20QycXVJByDgru
692,38.0,False,Paul F. Tompkins Steps In,False,2010-01-29,"[""Kaitlin Olson"", ""Jeremy Carter"", ""Mark McConville"", ""Matt Gourley"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/paul-f-tompkins-steps-in/,6TOIzuF5i3Di9ZWbsefI9l
693,37.0,False,Exclusive Prince Interview,False,2010-01-22,"[""Sarah Silverman"", ""Todd Glass"", ""Hannibal Buress""]",https://www.earwolf.com/episode/exclusive-prince-interview/,7P3yrkO2pIdNklBUZG2I5
694,36.0,False,Another Cyberthug Take-Over,False,2010-01-15,"[""Jerry Minor"", ""Matt Besser"", ""Miles Archer""]",https://www.earwolf.com/episode/another-cyberthug-take-over/,3XtNWWICCn1chzikgKGoxZ
695,35.0,False,And a Happy New Year!,False,2010-01-08,"[""Patton Oswalt"", ""Thomas Lennon"", ""Brett Gelman""]",https://www.earwolf.com/episode/and-a-happy-new-year/,4A0FlrTirGizDoJRskiOQm
696,2009.0,True,The Best of 2009,False,2009-12-27,"[""Nick Kroll"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/the-best-of-2009/,9zMOYofR9p6pPHm3AQmBB
697,34.0,False,Have a Merry Christmas...,False,2009-12-18,"[""Jon Hamm"", ""Doug Benson"", ""Nick Kroll"", ""Kulap Vilaysack"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/have-a-merry-christmas/,1VFpWJhRv6DjeGrGVa5jNM
698,33.0,False,Welcome to Jamrock,False,2009-12-11,"[""Kyle Kinane"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/welcome-to-jamrock/,1wP5kVF0l41fF7MiiqRpF5
699,32.0,False,Raaaaaaaandy!,False,2009-12-04,"[""Aziz Ansari"", ""Brendon Small"", ""Hal Rudnick""]",https://www.earwolf.com/episode/raaaaaaaandy/,3u6DKXgY15R6csuYocvkKp
700,31.0,False,Happy Black Friday!,False,2009-11-27,"[""Michael Cera"", ""Jimmy Pardo"", ""Harris Wittels"", ""Nick Kroll"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/happy-black-friday/,7kM4zlRuEo2aC28JrgXfGU
701,30.0,False,Yerr An Egghead!,False,2009-11-20,"[""Dave Holmes"", ""Matt Walsh"", ""Howard Kremer""]",https://www.earwolf.com/episode/yerr-an-egghead/,453FKrfNKhiSqpMaZWM6rU
702,29.0,False,Introducing Huell Howser,False,2009-11-13,"[""Ben Schwartz"", ""Chip Pope"", ""James Adomian""]",https://www.earwolf.com/episode/introducing-huell-howser/,375tJWB8LQUBpcXWRBMDdJ
703,28.0,False,Did Somebody Sit on a Duck?,False,2009-11-06,"[""Todd Glass"", ""Paul F. Tompkins"", ""Jon Daly""]",https://www.earwolf.com/episode/did-somebody-sit-on-a-duck/,1XrCEEx4z8hjcnND8PVEFt
704,27.0,False,A Cyberthug Take-Over!,False,2009-10-30,"[""Jerry O'Connell"", ""Nick Kroll"", ""Jerry Minor"", ""Miles Archer""]",https://www.earwolf.com/episode/a-cyberthug-take-over/,6Hdjdpuvxkk5wZuGr5saTY
705,26.0,False,What Do You Say to Your Dog?,False,2009-10-23,"[""Sarah Silverman"", ""Andy Richter""]",https://www.earwolf.com/episode/what-do-you-say-to-your-dog/,7gidkk7ouEWuMfICJNoIZh
706,25.0,False,We're Down for Whatewers,False,2009-10-16,"[""Brent Weinbach"", ""Mike O'Connell"", ""Neil Hamburger""]",https://www.earwolf.com/episode/were-down-for-whatewers/,Ti7GOSAL6LBWNEb2uzkB9
707,24.0,False,No Such Thing as Shirter!,False,2009-10-09,"[""Nick Swardson"", ""Matt Walsh"", ""Paul F. Tompkins"", ""James Adomian""]",https://www.earwolf.com/episode/no-such-thing-as-shirter/,7nIThGH3ifW4gAz8DSOFWr
708,23.0,False,Guest Host Paul F. Tompkins,False,2009-10-02,"[""Weird Al Yankovic"", ""Paul F. Tompkins"", ""Tig Notaro""]",https://www.earwolf.com/episode/guest-host-paul-f-tompkins/,6H1WjbBG2beuvH1eo3PgZ7
709,22.0,False,Yet Another Pardo-sode,False,2009-09-25,"[""Jimmy Pardo"", ""Dana Gould"", ""Doug Benson"", ""Matt Belknap"", ""Pat Francis""]",https://www.earwolf.com/episode/yet-another-pardo-sode/,Ho6e7d27eciFaXrodPDF1
710,21.0,False,Morning Becomes Oddly Racist,False,2009-09-18,"[""Charlyne Yi"", ""Chris Hardwick"", ""Seth Morris""]",https://www.earwolf.com/episode/morning-becomes-oddly-racist/,3IvvxhtQebA0I5wGZix05T
711,20.0,False,World Premiere of Tangelo,False,2009-09-11,"[""Mary Lynn Rajskub"", ""Reggie Watts"", ""Rory Scovel""]",https://www.earwolf.com/episode/world-premiere-of-tangelo/,3fRZvw2R5oTQPbAtZ00CHW
712,19.0,False,SNL Reunion,False,2009-09-04,"[""Kevin Nealon"", ""Laraine Newman"", ""Casey Wilson""]",https://www.earwolf.com/episode/snl-reunion/,5R2nyrZcGnyYYUotwxYoYC
713,18.0,False,Poppin' Bottles,False,2009-08-28,"[""Andy Kindler"", ""Brendon Walsh"", ""Jerry Minor""]",https://www.earwolf.com/episode/poppin-bottles/,46ANUcYqopfkT0y8zS9Kr1
714,17.0,False,Live from Downtown Franklin,False,2009-08-21,"[""Matt Walsh"", ""Thomas Lennon"", ""Matt Braunger""]",https://www.earwolf.com/episode/live-from-downtown-franklin/,4XoKRLoRpuqkdo7Ag27D1B
715,16.0,False,Bob Odenkirk's Death Bed,False,2009-08-14,"[""Andy Dick"", ""Bob Odenkirk"", ""Chelsea Peretti""]",https://www.earwolf.com/episode/bob-odenkirks-death-bed/,A0apidbKCjFqjzXqYdOEj
716,15.0,False,Four Douche Episode,False,2009-08-07,"[""Steve Agee"", ""Natasha Leggero"", ""Matt Besser""]",https://www.earwolf.com/episode/four-douche-episode/,5SkJBaSKv3ZuQZF4gZCA1L
717,14.0,False,An Old Fashioned Dinner,False,2009-07-31,"[""Zach Galifianakis"", ""Andy Samberg"", ""Andy Daly"", ""Doug Benson""]",https://www.earwolf.com/episode/an-old-fashioned-dinner/,7znwAVkkdL3fwuONUaKnGT
718,13.0,False,Jimmy Pardo's Back,False,2009-07-24,"[""Jimmy Pardo"", ""Jason Nash"", ""Jimmy Dore"", ""Doug Benson"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/jimmy-pardos-back/,4Su96ZAQDJcBDjwK3ffUzP
719,12.0,False,The Baby's Sunglasses,False,2009-07-17,"[""Jon Hamm"", ""Nick Kroll"", ""Howard Kremer""]",https://www.earwolf.com/episode/the-babys-sunglasses/,3dH8c2ChN8cXLoMmRYELSo
720,11.0,False,Birthday Checks!,False,2009-07-10,"[""Rob Huebel"", ""Jason Sklar"", ""Randy Sklar"", ""Doug Benson""]",https://www.earwolf.com/episode/birthday-checks/,cQ3cpoWqa0MkJxFbwzlEP
721,10.0,False,Comedy Vs. Music,False,2009-07-03,"[""Aimee Mann"", ""Morgan Murphy"", ""Seth Morris"", ""Doug Benson""]",https://www.earwolf.com/episode/comedy-vs-music/,5M5fYLWtJZvrH27x9TlKoP
722,9.0,False,R.I.P. Michael Jackson,False,2009-06-26,"[""Dax Shepard"", ""Chip Pope"", ""Neil Hamburger"", ""Paul F. Tompkins""]",https://www.earwolf.com/episode/rip-michael-jackson/,2SxTzD4LrTVvDxvTA0gfWB
723,8.0,False,The New Doctor Demento,False,2009-06-19,"[""Weird Al Yankovic"", ""Paul Scheer"", ""Doug Benson""]",https://www.earwolf.com/episode/the-new-doctor-demento/,ztbzEyTHBGkiTM2TYGlgU
724,7.0,False,Double Co-Hosts,False,2009-06-05,"[""Paul F. Tompkins"", ""Paul Rust"", ""Jason Sklar"", ""Randy Sklar"", ""Doug Benson""]",https://www.earwolf.com/episode/double-co-hosts/,6h3rXzQ2M3aSEa4JlKpMUC
725,6.0,False,Doing Laundry with Sarah,False,2009-06-05,"[""Sarah Silverman"", ""Doug Benson"", ""Brett Gelman"", ""Howard Kremer""]",https://www.earwolf.com/episode/doing-laundry-with-sarah/,6BsrkNBOhyaFzGojJrCiSr
726,5.0,False,Guest Host Jimmy Pardo,False,2009-05-29,"[""Paul Gilmartin"", ""Maria Bamford"", ""Garfunkel & Oates"", ""Matt Belknap"", ""Pat Francis"", ""Doug Benson""]",https://www.earwolf.com/episode/guest-host-jimmy-pardo/,5PNeaUkmfpB4DUk5lpbdHq
727,4.0,False,Special Nerdist Edition,False,2009-05-22,"[""Chris Hardwick"", ""Matt Mira"", ""Mike Phirman"", ""Doug Benson""]",https://www.earwolf.com/episode/special-nerdist-edition/,5FYePk6OxjMNBbWUYMQkcZ
728,3.0,False,"Never Date a ""Brown""",False,2009-05-15,"[""Greg Behrendt"", ""Jackie Clarke"", ""Nick Thune""]",https://www.earwolf.com/episode/never-date-a-brown/,5M0vQhd7W19g72kkfJckPF
729,2.0,False,Reggaeton Soundboard,False,2009-05-08,"[""Aziz Ansari"", ""Kevin Nealon"", ""Doug Benson""]",https://www.earwolf.com/episode/reggaeton-soundboard/,4R6UsNWTErfpH3vSZpHj4y
730,1.0,False,Welcome to Comedy Bang Bang,False,2009-05-01,"[""Rob Huebel"", ""Thomas Lennon"", ""Doug Benson""]",https://www.earwolf.com/episode/welcome-to-comedy-bang-bang/,SIKS7HdBjrjxV2TrkPtkO
